Data,A509,A517,A529,A531,A557,A603,A604,A607,A610,A611,A618,A624,A625,A626,A629,A630,A635,A706,A744,Label
2018-08-07,0.6000000000000001,18.199999999999996,0.2,0.6000000000000001,3.8,5.2,20.599999999999998,11.399999999999999,1.6,1.9999999999999998,3.5999999999999996,7.8,1.0,1.4000000000000001,,,1.4,1.6,0.4,70424563320.12308
2018-08-08,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.6000000000000001,0.2,0.0,0.4,0.0,0.2,,,0.0,0.2,0.0,45523935956.676926
2018-08-09,5.2,0.0,0.8,6.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,,,1.0,4.2,8.2,54519542884.43077
2018-08-10,0.4,0.0,0.2,0.0,0.2,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,1.4,0.0,0.0,45552997045.16923
2018-08-11,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43787358404.92308
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43787358404.92308
2018-08-13,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43893434171.07692
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43787358404.92308
2018-08-15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,,0.0,0.0,0.0,43787358404.92308
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,,,0.0,0.0,0.0,43787358404.92308
2018-08-17,0.0,0.0,0.0,0.0,14.0,0.6000000000000001,2.8,6.999999999999999,5.0,0.0,25.000000000000004,1.0,8.4,0.0,,,0.0,0.0,0.0,45809993000.36923
2018-08-18,0.0,0.0,0.0,0.0,0.2,0.0,0.2,2.2,0.6000000000000001,0.0,3.8000000000000003,0.6,0.2,0.0,,,0.0,0.2,0.0,45442796536.12308
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.0,0.0,,,0.2,0.0,0.0,43787358404.92308
2018-08-20,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,,,0.2,0.0,0.0,43787358404.92308
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,,0.2,0.0,0.0,43787358404.92308
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,0.2,0.0,0.0,43787358404.92308
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43787358404.92308
2018-08-24,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,0.0,0.0,43787358404.92308
2018-08-25,8.8,0.0,8.2,8.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.2,,,15.0,12.0,8.799999999999999,54439473238.64616
2018-08-26,0.2,11.0,0.0,0.0,0.0,15.4,0.6000000000000001,0.0,6.400000000000001,0.0,15.999999999999998,1.0,0.0,0.4,,,0.4,0.0,0.0,53371310395.07692
2018-08-27,0.2,1.8000000000000003,0.0,0.2,0.0,5.8,0.0,2.4,1.4,0.0,4.6000000000000005,0.2,0.0,0.0,,,0.2,0.0,0.0,45326136753.23077
2018-08-28,0.0,1.2,0.2,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.4,,,0.2,0.2,0.0,45739683840.0
2018-08-29,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43787358404.92308
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,,,0.2,0.0,0.0,43787358404.92308
2018-08-31,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43787358404.92308
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43431614983.87692
2018-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43431614983.87692
2018-09-03,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,15.2,0.2,49693909387.815384
2018-09-04,3.6,0.0,1.0,0.0,1.8,16.4,0.0,1.4000000000000001,16.599999999999998,9.6,5.0,8.399999999999999,0.4,4.0,,,6.4,0.4,9.2,47618265005.292305
2018-09-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,0.0,0.0,0.2,0.0,0.0,,,7.800000000000001,6.6,2.2,49025754807.13846
2018-09-06,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,1.8000000000000003,0.0,0.0,0.0,,,0.2,0.0,0.0,43417441902.276924
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,,,0.0,0.2,0.0,44589810294.15385
2018-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,,0.0,0.0,0.0,43431614983.87692
2018-09-09,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,,,0.0,0.0,0.0,43431614983.87692
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.2,0.0,0.0,0.0,,,0.0,0.0,0.0,43431614983.87692
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.5999999999999999,0.2,0.0,0.0,,,0.0,0.0,0.0,43431614983.87692
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.4000000000000004,0.0,0.0,0.0,,,0.0,0.0,0.0,43431614983.87692
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.0,0.0,0.0,,,0.2,0.0,0.0,43417441902.276924
2018-09-14,24.2,0.0,13.2,18.799999999999997,5.0,6.4,0.0,0.0,16.2,20.0,12.2,1.4,7.4,16.6,,,21.999999999999996,18.0,16.199999999999996,50714854240.49231
2018-09-15,7.2,11.2,0.4,0.4,12.8,21.999999999999993,9.2,1.7999999999999998,20.599999999999994,11.599999999999998,24.199999999999996,31.2,30.599999999999994,2.8000000000000003,,,5.0,0.4,12.8,63203987266.95385
2018-09-16,0.4,0.0,3.8,9.799999999999999,8.8,9.2,29.999999999999996,15.2,7.2,19.8,8.2,7.0,23.6,12.2,,,2.0,8.0,0.0,50605992130.95385
2018-09-17,8.399999999999999,4.6,2.4,6.800000000000001,11.2,5.000000000000001,2.4,1.7999999999999998,17.2,7.6000000000000005,15.600000000000001,10.399999999999999,17.599999999999998,0.6000000000000001,,,15.999999999999998,5.6000000000000005,5.599999999999999,59789986290.215385
2018-09-18,1.2,0.6000000000000001,11.399999999999999,13.2,1.0,1.8,4.2,1.9999999999999998,8.799999999999999,8.6,5.0,29.4,17.599999999999998,0.2,,,9.8,1.8,14.8,54754620530.215385
2018-09-19,0.0,0.6000000000000001,0.0,0.2,1.0,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.4,0.2,,,17.400000000000002,0.0,0.2,47385082340.43077
2018-09-20,13.6,0.0,18.599999999999998,16.2,0.6000000000000001,0.2,1.4,0.0,2.4000000000000004,4.6000000000000005,0.0,0.2,1.0,0.2,,,17.4,19.0,1.8000000000000003,49817813010.707695
2018-09-21,13.2,9.4,3.0,6.200000000000001,0.4,3.0,3.8000000000000003,8.0,5.000000000000001,3.2,14.4,39.800000000000004,6.4,2.4,,,6.4,10.4,2.4,67140399540.184616
2018-09-22,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.4,0.6000000000000001,0.0,0.2,2.2,0.0,0.0,,,0.2,0.2,0.0,44664644143.261536
2018-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,0.2,0.0,0.0,43431614983.87692
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,,0.0,0.2,0.0,44589810294.15385
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43431614983.87692
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,,0.2,0.0,0.0,43431614983.87692
2018-09-27,0.8,0.0,0.2,0.0,0.0,7.4,0.0,0.0,27.6,10.4,2.2,0.0,0.0,10.799999999999999,,,9.6,0.2,0.0,46580899420.55385
2018-09-28,1.0,64.6,0.4,0.0,22.400000000000002,11.6,0.8,0.4,8.799999999999999,7.600000000000001,18.799999999999994,19.599999999999998,37.0,8.799999999999999,,,1.2000000000000002,2.6,0.0,68207436730.09231
2018-09-29,0.2,2.0,0.0,0.0,1.6,0.2,0.8,1.5999999999999999,0.2,0.0,2.0,0.8,0.0,3.2,,,0.0,0.0,0.0,47205534066.215385
2018-09-30,5.4,0.0,34.6,13.200000000000001,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,,,18.000000000000004,37.800000000000004,47.40000000000001,51532207345.723076
2018-10-01,14.399999999999999,0.0,0.6000000000000001,1.8,18.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.0,0.6000000000000001,2.4,1.0,,,1.0,7.6000000000000005,10.0,53321728504.12308
2018-10-02,0.4,0.0,2.0,3.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.4,0.2,,,0.6000000000000001,1.5999999999999999,0.4,52136288531.69231
2018-10-03,0.4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.4,,,3.2,15.2,7.8,51545303859.2
2018-10-04,0.2,0.0,1.4,0.2,0.0,0.6000000000000001,0.0,0.0,0.8,3.0,1.5999999999999999,0.4,0.0,0.6000000000000001,,,0.4,2.6,2.4000000000000004,50760915251.2
2018-10-05,0.0,0.0,0.0,0.0,0.0,13.2,9.8,4.800000000000001,11.399999999999997,0.2,38.800000000000004,3.5999999999999996,0.0,1.2,,,0.8,0.2,0.0,47512830753.47692
2018-10-06,6.6,0.0,0.0,0.0,0.2,2.8000000000000003,0.2,0.2,0.8,0.2,0.2,0.2,0.0,2.0,,,0.2,0.0,0.6000000000000001,44581872825.10769
2018-10-07,2.6,1.0,6.2,19.599999999999998,1.2,13.399999999999999,0.0,1.9999999999999998,10.599999999999994,0.0,10.8,5.6000000000000005,0.2,3.0,,,5.2,3.0000000000000004,3.4,58534807945.84615
2018-10-08,10.999999999999998,0.0,3.4000000000000004,7.6,1.8,0.8,0.0,0.4,2.8000000000000003,4.0,0.2,1.0,0.6000000000000001,1.4,,,5.2,8.6,6.6,54005290511.753845
2018-10-09,34.199999999999996,0.0,40.199999999999996,98.60000000000001,0.2,2.5999999999999996,0.0,0.0,5.2,5.8,0.2,0.2,0.2,9.600000000000001,,,31.0,21.999999999999996,28.8,55125428300.30769
2018-10-10,10.199999999999998,0.0,3.2,26.999999999999996,12.0,0.8,0.0,0.0,0.0,2.8000000000000003,0.0,10.799999999999999,0.2,1.2,,,1.0,12.599999999999996,12.999999999999998,54009400763.07692
2018-10-11,0.0,0.0,0.0,0.4,4.2,31.799999999999997,0.0,0.0,27.599999999999998,1.2000000000000002,43.999999999999986,32.00000000000001,16.8,3.000000000000001,,,8.0,1.4,0.2,57399202796.30769
2018-10-12,1.0,5.0,0.0,0.0,0.6000000000000001,5.600000000000001,0.0,0.0,2.2,0.0,1.8,0.2,0.0,3.2,,,0.8,0.2,0.4,52968072869.41538
2018-10-13,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.799999999999999,3.6,2.4,0.0,3.6,9.2,,,5.3999999999999995,4.2,0.0,55317536480.49231
2018-10-14,11.399999999999999,0.0,1.0,4.000000000000001,6.2,19.599999999999998,0.4,0.0,7.2,0.4,20.2,8.399999999999999,0.4,2.4000000000000004,,,1.0,5.2,7.6000000000000005,58358292550.89231
2018-10-15,9.6,0.0,2.0,0.6000000000000001,0.6000000000000001,2.4000000000000004,0.0,0.2,1.0,0.0,15.2,3.2,0.0,1.8000000000000003,,,7.2,6.3999999999999995,11.6,57809137821.53846
2018-10-16,12.4,0.0,0.8,0.0,0.4,0.0,0.0,1.5999999999999999,0.4,0.4,0.4,0.2,1.0,0.6000000000000001,,,0.2,5.4,0.0,53065851998.52308
2018-10-17,13.0,0.0,3.2,35.2,8.399999999999999,0.2,0.0,2.2,3.8,0.0,0.2,7.799999999999999,0.0,0.2,,,2.0,13.200000000000003,0.8,55349355758.276924
2018-10-18,11.0,0.2,4.4,13.8,1.2,0.2,3.0000000000000004,1.6,0.2,0.0,0.0,0.2,0.0,0.0,,,0.8,16.599999999999998,22.799999999999997,56698908559.753845
2018-10-19,6.3999999999999995,0.0,8.999999999999998,50.20000000000001,0.0,15.8,13.4,0.4,32.2,0.0,22.200000000000003,16.8,0.0,3.4000000000000004,,,2.4000000000000004,1.7999999999999998,1.0,59909818421.16923
2018-10-20,10.4,2.8000000000000003,0.8,0.2,0.0,5.6,0.6000000000000001,1.2000000000000002,50.800000000000004,0.6000000000000001,110.60000000000001,56.80000000000001,0.0,2.4,,,15.799999999999999,21.399999999999995,0.0,61926644318.52308
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,,,0.0,0.4,0.0,45295650918.4
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,,,0.2,0.0,0.0,43787358404.92308
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2,0.0,45009043960.12308
2018-10-24,15.599999999999998,0.4,2.0,2.8000000000000003,0.0,2.4,0.0,0.0,1.4,0.6000000000000001,1.6,5.000000000000001,0.0,2.6,,,11.799999999999999,16.400000000000002,5.6000000000000005,56889616242.215385
2018-10-25,25.199999999999992,9.8,18.0,28.599999999999998,30.999999999999996,13.399999999999997,3.2,3.8000000000000003,16.599999999999998,13.799999999999997,13.8,15.6,16.4,21.799999999999994,,,0.0,23.4,28.400000000000002,60496172000.98462
2018-10-26,11.600000000000001,12.2,3.2,0.8,0.4,0.6000000000000001,16.2,47.000000000000014,6.4,0.8,1.2,4.4,2.0,0.8,,,3.6000000000000005,9.8,5.4,63834419692.30769
2018-10-27,2.8000000000000003,21.4,9.0,10.6,1.5999999999999999,2.6000000000000005,3.200000000000001,3.4,5.8,1.8,3.8000000000000003,1.6,1.4,2.6000000000000005,,,16.799999999999997,18.799999999999997,7.8,63843809549.784615
2018-10-28,0.2,1.5999999999999999,0.4,0.4,0.0,9.600000000000001,1.6,25.000000000000004,8.600000000000001,1.0,4.2,11.4,0.0,0.0,,,3.6000000000000005,2.1999999999999997,0.0,60355245398.64616
2018-10-29,0.0,0.2,0.0,0.0,0.2,1.0,0.0,0.0,1.4,0.2,6.4,2.4,0.0,0.6000000000000001,,,0.0,0.0,0.0,44506553178.58462
2018-10-30,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.4,1.2,0.4,0.2,0.0,1.2,,,0.0,0.0,0.0,44037773808.246155
2018-10-31,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6,0.0,45744892266.33846
2018-11-01,0.2,10.0,0.0,0.0,3.4000000000000004,0.0,8.0,0.0,0.0,0.0,0.4,15.8,5.3999999999999995,0.0,,,0.0,16.599999999999998,0.0,82967298820.92308
2018-11-02,0.0,0.2,10.399999999999999,8.799999999999999,0.2,0.0,1.4,1.6,0.0,0.0,1.0,0.0,0.4,0.0,,,0.0,0.0,0.0,56148551867.78654
2018-11-03,10.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,,,0.0,0.0,0.2,53868446449.47692
2018-11-04,14.799999999999999,21.0,4.4,30.599999999999998,33.6,28.200000000000003,0.4,0.0,24.599999999999994,15.0,16.8,3.0000000000000004,3.8000000000000003,18.999999999999996,,,0.0,11.2,0.0,97853593718.3423
2018-11-05,0.0,18.599999999999998,3.0000000000000004,0.8,3.4000000000000004,14.199999999999996,13.2,5.8,14.6,5.6000000000000005,35.4,7.200000000000001,7.0,3.2000000000000006,,,0.0,0.4,0.0,96842026688.98462
2018-11-06,0.0,1.6,0.0,1.4,1.2000000000000002,0.4,0.0,1.7999999999999998,1.2,2.0000000000000004,0.8,0.0,5.6000000000000005,0.6000000000000001,,,0.0,0.0,0.0,59615764332.8
2018-11-07,14.799999999999999,9.8,4.0,20.0,3.4000000000000004,33.6,2.2,0.2,21.8,7.6,41.599999999999994,27.400000000000002,2.4,0.0,,,0.0,13.599999999999998,0.0,90247587110.09616
2018-11-08,25.599999999999998,62.39999999999999,24.799999999999997,20.6,53.199999999999996,69.59999999999998,116.79999999999998,30.599999999999998,62.6,23.4,64.2,39.79999999999999,30.599999999999998,36.8,0.0,,0.0,21.4,6.4,111663437301.16924
2018-11-09,0.8,17.799999999999997,2.4,2.4000000000000004,14.4,16.6,8.2,14.2,18.8,6.4,6.6,5.8,5.6000000000000005,4.2,0.0,,0.0,2.2,0.2,109784577165.78462
2018-11-10,0.6,1.2,0.0,2.0,3.8,0.8,0.4,0.8,1.4,0.6000000000000001,3.1999999999999997,5.6,1.4000000000000001,8.0,0.0,,0.0,1.0,5.2,60982881643.78654
2018-11-11,36.8,0.0,1.0,6.2,0.4,0.0,0.2,0.0,7.2,0.2,0.0,0.6000000000000001,1.2,0.8,0.0,,0.0,3.6,13.2,65319361370.00577
2018-11-12,4.0,0.0,2.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,4.2,0.2,66190823249.69423
2018-11-13,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,51057921606.89231
2018-11-14,0.0,0.0,0.0,32.8,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6,54809074741.85
2018-11-15,3.5999999999999996,0.4,7.800000000000001,0.6000000000000001,14.800000000000002,0.0,0.0,0.0,6.2,24.8,18.6,4.2,14.799999999999999,1.2,1.0,2.4000000000000004,0.0,5.800000000000001,1.0,70153287886.92885
2018-11-16,0.2,28.799999999999994,1.0,0.0,34.6,19.2,9.0,0.0,9.600000000000001,0.0,21.2,1.6,0.0,2.2,0.0,12.600000000000001,0.0,0.2,0.0,80789046494.52307
2018-11-17,0.0,4.0,0.0,0.0,1.0,0.2,1.2,2.0,0.4,0.0,0.6000000000000001,0.2,0.0,0.0,0.0,2.8000000000000003,0.0,0.2,0.0,65510803421.53846
2018-11-18,2.2,0.0,0.2,5.4,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,58466635709.973076
2018-11-19,24.399999999999995,11.0,18.400000000000002,33.60000000000001,21.399999999999995,44.99999999999999,18.8,16.6,70.6,42.0,50.4,35.99999999999999,32.8,30.999999999999996,0.0,0.0,0.0,40.599999999999994,64.60000000000001,102423271440.73846
2018-11-20,0.4,43.8,5.199999999999999,3.2000000000000006,33.2,32.8,70.6,43.199999999999996,39.8,10.000000000000002,38.800000000000004,32.0,13.600000000000001,5.600000000000001,0.0,0.0,0.0,3.0000000000000004,0.0,107846590417.72308
2018-11-21,1.2,22.8,3.4000000000000004,0.8,28.0,1.0,3.4,0.8,7.600000000000003,13.399999999999999,1.0,1.8,21.200000000000003,7.0,6.2,0.0,0.0,1.2,0.0,104418649502.49423
2018-11-22,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.6000000000000001,1.4,0.2,0.2,8.999999999999998,6.6000000000000005,0.0,0.0,0.0,50803271882.33846
2018-11-23,0.4,0.0,2.6,3.0,0.0,0.0,0.0,0.0,15.799999999999999,8.2,0.0,10.4,1.2,6.6000000000000005,5.6000000000000005,5.6000000000000005,0.0,0.0,0.0,51836114403.207695
2018-11-24,7.8,0.0,3.8000000000000007,15.799999999999999,0.8,0.0,0.0,0.0,1.4,0.6000000000000001,0.0,0.0,0.0,0.6000000000000001,2.0,0.0,0.0,7.0,22.0,66581418883.909615
2018-11-25,21.2,1.6,12.6,12.399999999999999,1.8,0.0,2.1999999999999997,0.0,0.8,0.0,0.2,7.3999999999999995,0.6000000000000001,2.2,7.8,1.9999999999999998,0.0,30.999999999999996,58.8,72227749170.18654
2018-11-26,3.4,0.2,22.599999999999998,8.0,2.4,15.6,0.2,0.2,11.400000000000002,0.0,24.599999999999998,47.800000000000004,21.199999999999996,1.4,0.0,0.0,0.0,22.199999999999996,0.0,66727493011.85192
2018-11-27,0.0,6.0,0.4,6.4,1.2,1.8,0.0,9.2,1.8,0.0,9.8,3.6,5.4,0.0,0.0,0.0,0.0,0.2,0.0,92243782331.56923
2018-11-28,1.4,0.0,0.0,0.4,0.0,7.8,0.0,0.0,1.0,0.0,11.8,2.4000000000000004,0.2,0.0,0.0,0.0,0.0,23.399999999999995,13.2,63159707211.78654
2018-11-29,5.6,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,21.0,3.4000000000000004,0.0,1.5999999999999999,0.2,58948014242.67885
2018-11-30,4.0,0.0,4.0,0.4,5.799999999999999,0.0,3.0,0.0,0.8,0.0,1.6,17.799999999999997,0.0,1.4,0.0,0.2,0.0,0.8,19.4,65589004268.27885
2018-12-01,51.4,16.0,29.4,67.99999999999999,39.60000000000001,1.4,6.4,2.8000000000000003,10.999999999999996,0.4,9.200000000000001,7.4,11.999999999999998,27.799999999999994,0.0,0.0,0.0,40.20000000000001,38.800000000000004,116928474851.19423
2018-12-02,0.4,9.8,1.0,1.2,27.4,1.2000000000000002,9.6,1.2,7.800000000000001,0.0,15.200000000000001,7.199999999999999,0.6000000000000001,2.4,0.0,1.2,0.0,1.6,3.2,123905723888.3423
2018-12-03,0.0,47.4,0.2,32.6,2.8,1.8,8.0,0.6000000000000001,2.2,0.0,11.2,2.4000000000000004,0.0,0.6000000000000001,26.4,15.999999999999995,0.0,0.4,0.0,112930289423.01538
2018-12-04,0.0,0.0,0.0,0.2,1.2,0.2,0.0,0.4,0.4,0.0,0.6,0.2,0.6000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,114297848965.9077
2018-12-05,1.4,0.0,0.2,16.2,25.6,0.4,0.0,0.0,8.200000000000001,0.0,11.199999999999998,3.8000000000000003,3.8000000000000003,0.0,32.6,0.6000000000000001,0.0,2.8000000000000003,0.0,113445509881.84616
2018-12-06,5.0,0.6,0.0,0.2,3.0000000000000004,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.4,39.400000000000006,19.8,0.0,0.0,0.0,107011481990.64615
2018-12-07,0.2,11.0,11.6,24.2,31.599999999999998,35.0,11.8,5.6,17.999999999999996,0.0,31.199999999999996,3.2,0.0,3.0,7.8,10.4,0.0,1.4,0.0,116108760771.74039
2018-12-08,3.4000000000000004,22.199999999999996,0.0,0.0,0.4,30.599999999999998,15.399999999999999,12.799999999999999,32.8,0.0,72.60000000000002,16.6,0.0,0.8,3.0,2.4000000000000004,0.0,3.0,0.0,106043934909.04616
2018-12-09,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.2,3.8000000000000003,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112157285943.13846
2018-12-10,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95434463652.67693
2018-12-11,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96316915786.0923
2018-12-12,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,91648720818.21538
2018-12-13,10.799999999999999,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,2.6,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,7.0,88219480504.86154
2018-12-14,5.0,0.0,0.0,0.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.2,13.399999999999999,26.6,0.0,10.399999999999999,0.0,82984904293.66154
2018-12-15,4.2,0.0,0.0,12.6,0.0,0.2,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,88341278132.18462
2018-12-16,7.0,0.0,2.2,59.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,30.0,0.0,77752775775.26154
2018-12-17,0.0,0.0,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,20.6,4.0,0.0,0.2,0.0,81623890681.1077
2018-12-18,23.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.400000000000002,43.800000000000004,0.0,6.3999999999999995,16.2,76237571645.29231
2018-12-19,33.800000000000004,0.0,2.8,0.0,0.4,0.4,0.0,0.0,6.6000000000000005,0.0,2.2,29.0,0.0,0.0,7.800000000000002,0.0,0.0,74.80000000000001,3.0,97848464353.08076
2018-12-20,0.2,0.0,70.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,3.2,0.0,0.0,0.0,0.2,0.0,81323921457.23077
2018-12-21,0.0,23.4,0.8,3.6,16.6,0.6,0.0,0.0,10.999999999999998,0.0,22.000000000000004,77.6,0.0,0.2,0.2,0.0,0.0,1.2,0.0,107184823912.86154
2018-12-22,2.0,0.2,10.000000000000002,1.0,0.2,0.2,0.0,0.0,0.0,0.0,66.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6,79832404949.41539
2018-12-23,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,16.400000000000002,28.6,0.2,8.6,0.0,4.800000000000001,0.0,0.2,2.6000000000000005,92797900289.72308
2018-12-24,18.4,4.0,6.8,0.0,7.0,115.39999999999999,15.799999999999999,9.200000000000001,27.0,0.0,65.80000000000001,3.4,15.200000000000001,7.800000000000001,1.0,0.4,0.0,0.2,1.0,106424389310.27692
